season,team,bbrID,reason,dpm,amount,relation,round,game,mp,mpSeason
2020,MIA,olynyke01,Did Not Play,1.07472,1,opponent,4,5,,
2020,LAL,mcgeeja01,Did Not Play,0.223869,1,winner,4,5,,
2020,MIA,dragigo01,Inactive,0.122475,1,opponent,4,5,,
2020,LAL,mcgeeja01,Inactive,0.223869,1,winner,4,6,,
2021,MIL,divindo01,Inactive,0.734342,1,winner,1,4,,
2021,MIL,divindo01,Inactive,0.734342,1,winner,2,1,,
2021,BRK,dinwisp01,Inactive,0.521943,1,opponent,2,1,,
2021,MIL,divindo01,Inactive,0.734342,1,winner,2,2,,
2021,BRK,dinwisp01,Inactive,0.521943,1,opponent,2,2,,
2021,BRK,hardeja01,Inactive,4.9127,1,opponent,2,2,,
2021,BRK,chiozch01,Did Not Play,0.19352,1,opponent,2,3,,
2021,BRK,dinwisp01,Inactive,0.521943,1,opponent,2,3,,
2021,BRK,hardeja01,Inactive,4.9127,1,opponent,2,3,,
2021,MIL,divindo01,Inactive,0.734342,1,winner,2,3,,
2021,BRK,dinwisp01,Inactive,0.521943,1,opponent,2,4,,
2021,BRK,hardeja01,Inactive,4.9127,1,opponent,2,4,,
2021,MIL,divindo01,Inactive,0.734342,1,winner,2,4,,
2021,BRK,chiozch01,Did Not Play,0.19352,1,opponent,2,5,,
2021,MIL,divindo01,Inactive,0.734342,1,winner,2,5,,
2021,BRK,dinwisp01,Inactive,0.521943,1,opponent,2,5,,
2021,BRK,irvinky01,Inactive,3.22264,1,opponent,2,5,,
2021,BRK,dinwisp01,Inactive,0.521943,1,opponent,2,6,,
2021,BRK,irvinky01,Inactive,3.22264,1,opponent,2,6,,
2021,MIL,divindo01,Inactive,0.734342,1,winner,2,6,,
2021,BRK,chiozch01,Did Not Play,0.19352,1,opponent,2,7,,
2021,MIL,divindo01,Inactive,0.734342,1,winner,2,7,,
2021,BRK,dinwisp01,Inactive,0.521943,1,opponent,2,7,,
2021,BRK,irvinky01,Inactive,3.22264,1,opponent,2,7,,
2021,MIL,divindo01,Inactive,0.734342,1,winner,3,1,,
2021,MIL,divindo01,Inactive,0.734342,1,winner,3,2,,
2021,MIL,divindo01,Inactive,0.734342,1,winner,3,3,,
2021,ATL,youngtr01,Did Not Dress,2.41505,1,opponent,3,4,,
2021,MIL,divindo01,Inactive,0.734342,1,winner,3,4,,
2021,ATL,youngtr01,Did Not Play,2.41505,1,opponent,3,5,,
2021,MIL,antetgi01,Inactive,7.74226,1,winner,3,5,,
2021,MIL,divindo01,Inactive,0.734342,1,winner,3,5,,
2021,MIL,antetgi01,Inactive,7.74226,1,winner,3,6,,
2021,MIL,divindo01,Inactive,0.734342,1,winner,3,6,,
2021,PHO,carteje01,Did Not Play,0.66083,1,opponent,4,1,,
2021,MIL,divindo01,Inactive,0.734342,1,winner,4,1,,
2021,PHO,carteje01,Did Not Play,0.66083,1,opponent,4,2,,
2021,MIL,divindo01,Inactive,0.734342,1,winner,4,2,,
2021,PHO,carteje01,Did Not Play,0.66083,1,opponent,4,3,,
2021,MIL,divindo01,Inactive,0.734342,1,winner,4,3,,
2021,PHO,carteje01,Did Not Play,0.66083,1,opponent,4,4,,
2021,MIL,divindo01,Inactive,0.734342,1,winner,4,4,,
2021,PHO,carteje01,Did Not Play,0.66083,1,opponent,4,5,,
2021,MIL,divindo01,Inactive,0.734342,1,winner,4,5,,
2021,PHO,carteje01,Did Not Play,0.66083,1,opponent,4,6,,
2021,MIL,divindo01,Inactive,0.734342,1,winner,4,6,,
2022,DEN,murraja01,Inactive,1.35016,1,opponent,1,1,,
2022,DEN,portemi01,Inactive,1.51075,1,opponent,1,1,,
2022,DEN,murraja01,Inactive,1.35016,1,opponent,1,2,,
2022,DEN,portemi01,Inactive,1.51075,1,opponent,1,2,,
2022,DEN,murraja01,Inactive,1.35016,1,opponent,1,3,,
2022,DEN,portemi01,Inactive,1.51075,1,opponent,1,3,,
2022,DEN,murraja01,Inactive,1.35016,1,opponent,1,4,,
2022,DEN,portemi01,Inactive,1.51075,1,opponent,1,4,,
2022,DEN,murraja01,Inactive,1.35016,1,opponent,1,5,,
2022,DEN,portemi01,Inactive,1.51075,1,opponent,1,5,,
2022,MEM,adamsst01,Inactive,1.99079,1,opponent,2,1,,
2022,MEM,adamsst01,Inactive,1.99079,1,opponent,2,2,,
2022,MEM,brookdi01,Player Suspended,1.14404,1,opponent,2,3,,
2022,GSW,paytoga02,Inactive,1.18115,1,winner,2,3,,
2022,MEM,konchjo01,Did Not Play,0.256944,1,opponent,2,4,,
2022,MEM,tillmxa01,Did Not Play,0.690993,1,opponent,2,4,,
2022,MEM,moranja01,Inactive,2.26681,1,opponent,2,4,,
2022,GSW,paytoga02,Inactive,1.18115,1,winner,2,4,,
2022,GSW,paytoga02,Inactive,1.18115,1,winner,2,5,,
2022,MEM,moranja01,Inactive,2.26681,1,opponent,2,5,,
2022,MEM,konchjo01,Did Not Play,0.256944,1,opponent,2,6,,
2022,MEM,tillmxa01,Did Not Play,0.690993,1,opponent,2,6,,
2022,GSW,porteot01,Did Not Play,2.32677,1,winner,2,6,,
2022,MEM,moranja01,Inactive,2.26681,1,opponent,2,6,,
2022,GSW,paytoga02,Inactive,1.18115,1,winner,2,6,,
2022,DAL,marjabo01,Did Not Play,0.0825949,1,opponent,3,1,,
2022,DAL,hardati02,Inactive,0.000352263,1,opponent,3,1,,
2022,GSW,paytoga02,Inactive,1.18115,1,winner,3,1,,
2022,DAL,marjabo01,Did Not Play,0.0825949,1,opponent,3,2,,
2022,DAL,hardati02,Inactive,0.000352263,1,opponent,3,2,,
2022,GSW,paytoga02,Inactive,1.18115,1,winner,3,2,,
2022,DAL,marjabo01,Did Not Play,0.0825949,1,opponent,3,3,,
2022,GSW,paytoga02,Inactive,1.18115,1,winner,3,3,,
2022,DAL,hardati02,Inactive,0.000352263,1,opponent,3,3,,
2022,GSW,porteot01,Did Not Play,2.32677,1,winner,3,4,,
2022,DAL,marjabo01,Did Not Play,0.0825949,1,opponent,3,4,,
2022,GSW,paytoga02,Inactive,1.18115,1,winner,3,4,,
2022,DAL,hardati02,Inactive,0.000352263,1,opponent,3,4,,
2022,DAL,marjabo01,Did Not Play,0.0825949,1,opponent,3,5,,
2022,GSW,porteot01,Did Not Play,2.32677,1,winner,3,5,,
2022,DAL,hardati02,Inactive,0.000352263,1,opponent,3,5,,
2022,GSW,paytoga02,Inactive,1.18115,1,winner,3,5,,
2022,GSW,paytoga02,Did Not Play,1.18115,1,winner,4,1,,
2023,MIN,mclaujo01,Did Not Play,0.129139,1,opponent,1,2,,
2023,MIN,mclaujo01,Did Not Play,0.129139,1,opponent,1,3,,
2023,MIN,mclaujo01,Did Not Play,0.129139,1,opponent,1,5,,
2023,MIN,anderky01,Inactive,1.21333,1,opponent,1,5,,
2023,PHO,paulch01,Did Not Play,3.34117,1,opponent,2,3,,
2023,PHO,wainris01,Did Not Play,0.470788,1,opponent,2,3,,
2023,PHO,paulch01,Did Not Dress,3.34117,1,opponent,2,4,,
2023,PHO,wainris01,Did Not Play,0.470788,1,opponent,2,4,,
2023,PHO,paulch01,Did Not Dress,3.34117,1,opponent,2,5,,
2023,PHO,aytonde01,Did Not Dress,1.29184,1,opponent,2,6,,
2023,PHO,okogijo01,Did Not Play,1.74967,1,opponent,2,6,,
2023,PHO,paulch01,Did Not Dress,3.34117,1,opponent,2,6,,
2023,LAL,vandeja01,Did Not Play,0.00424731,1,opponent,3,4,,
2023,MIA,herroty01,Inactive,0.18886,1,opponent,4,1,,
2023,MIA,herroty01,Inactive,0.18886,1,opponent,4,2,,
2023,MIA,herroty01,Inactive,0.18886,1,opponent,4,3,,
2023,MIA,herroty01,Inactive,0.18886,1,opponent,4,4,,
2023,MIA,herroty01,Did Not Play,0.18886,1,opponent,4,5,,
2024,MIA,butleji01,Not With Team,3.62868,1,opponent,1,1,,
2024,BOS,tillmxa01,Did Not Play,0.00807762,1,winner,1,1,,
2024,BOS,kornelu01,Inactive,0.840001,1,winner,1,1,,
2024,MIA,butleji01,Not With Team,3.62868,1,opponent,1,2,,
2024,BOS,tillmxa01,Did Not Play,0.00807762,1,winner,1,2,,
2024,BOS,kornelu01,Inactive,0.840001,1,winner,1,2,,
2024,BOS,tillmxa01,Did Not Play,0.00807762,1,winner,1,3,,
2024,MIA,butleji01,Did Not Dress,3.62868,1,opponent,1,3,,
2024,MIA,wrighde01,Not With Team,0.0166283,1,opponent,1,3,,
2024,BOS,tillmxa01,Did Not Play,0.00807762,1,winner,1,4,,
2024,MIA,butleji01,Did Not Dress,3.62868,1,opponent,1,4,,
2024,MIA,butleji01,Not With Team,3.62868,1,opponent,1,5,,
2024,BOS,porzikr01,Inactive,3.33371,1,winner,1,5,,
2024,CLE,allenja01,Did Not Dress,1.81006,1,opponent,2,1,,
2024,CLE,wadede01,Inactive,0.804538,1,opponent,2,1,,
2024,BOS,porzikr01,Inactive,3.33371,1,winner,2,1,,
2024,CLE,allenja01,Did Not Dress,1.81006,1,opponent,2,2,,
2024,CLE,wadede01,Inactive,0.804538,1,opponent,2,2,,
2024,BOS,porzikr01,Inactive,3.33371,1,winner,2,2,,
2024,BOS,tillmxa01,Did Not Play,0.00807762,1,winner,2,3,,
2024,CLE,allenja01,Did Not Dress,1.81006,1,opponent,2,3,,
2024,BOS,porzikr01,Inactive,3.33371,1,winner,2,3,,
2024,BOS,tillmxa01,Did Not Play,0.00807762,1,winner,2,4,,
2024,CLE,allenja01,Did Not Dress,1.81006,1,opponent,2,4,,
2024,CLE,mitchdo01,Did Not Dress,4.8901,1,opponent,2,4,,
2024,BOS,porzikr01,Inactive,3.33371,1,winner,2,4,,
2024,CLE,allenja01,Did Not Dress,1.81006,1,opponent,2,5,,
2024,CLE,mitchdo01,Did Not Dress,4.8901,1,opponent,2,5,,
2024,BOS,tillmxa01,Did Not Play,0.00807762,1,winner,2,5,,
2024,BOS,porzikr01,Inactive,3.33371,1,winner,2,5,,
2024,BOS,porzikr01,Inactive,3.33371,1,winner,3,1,,
2024,BOS,tillmxa01,Inactive,0.00807762,1,winner,3,1,,
2024,BOS,porzikr01,Inactive,3.33371,1,winner,3,2,,
2024,BOS,kornelu01,Inactive,0.840001,1,winner,3,3,,
2024,BOS,porzikr01,Inactive,3.33371,1,winner,3,3,,
2024,IND,halibty01,Inactive,2.15362,1,opponent,3,3,,
2024,BOS,kornelu01,Did Not Play,0.840001,1,winner,3,4,,
2024,BOS,porzikr01,Inactive,3.33371,1,winner,3,4,,
2024,IND,halibty01,Inactive,2.15362,1,opponent,3,4,,
2024,BOS,tillmxa01,Did Not Play,0.00807762,1,winner,4,1,,
2024,DAL,poweldw01,Did Not Play,1.60623,1,opponent,4,2,,
2024,BOS,kornelu01,Did Not Play,0.840001,1,winner,4,2,,
2024,BOS,tillmxa01,Did Not Play,0.00807762,1,winner,4,2,,
2024,BOS,kornelu01,Did Not Play,0.840001,1,winner,4,3,,
2024,DAL,poweldw01,Did Not Play,1.60623,1,opponent,4,3,,
2024,BOS,porzikr01,Inactive,3.33371,1,winner,4,3,,
2024,BOS,porzikr01,Did Not Play,3.33371,1,winner,4,4,,
2024,BOS,tillmxa01,Did Not Play,0.00807762,1,winner,4,5,,
2025,MEM,clarkbr01,Inactive,1.75455,1,opponent,1,1,,
2025,MEM,kawamyu01,Inactive,0.0914584,1,opponent,1,1,,
2025,OKC,willike04,Did Not Play,1.59021,1,winner,1,2,,
2025,MEM,clarkbr01,Inactive,1.75455,1,opponent,1,2,,
2025,OKC,willike04,Did Not Play,1.59021,1,winner,1,3,,
2025,MEM,clarkbr01,Inactive,1.75455,1,opponent,1,3,,
2025,MEM,clarkbr01,Inactive,1.75455,1,opponent,1,4,,
2025,MEM,moranja01,Inactive,2.4775,1,opponent,1,4,,
2025,OKC,willike04,Did Not Play,1.59021,1,winner,2,1,,
2025,OKC,willike04,Did Not Play,1.59021,1,winner,2,3,,
2025,OKC,willike04,Did Not Play,1.59021,1,winner,2,4,,
2025,OKC,willike04,Did Not Play,1.59021,1,winner,2,5,,
2025,OKC,willike04,Did Not Play,1.59021,1,winner,2,6,,
2025,OKC,willija07,Did Not Play,0.816656,1,winner,3,1,,
2025,MIN,minotjo01,Did Not Play,1.48033,1,opponent,3,2,,
2025,OKC,willija07,Did Not Play,0.816656,1,winner,3,2,,
2025,OKC,wiggiaa01,Did Not Play,1.57621,1,winner,3,4,,
2025,MIN,minotjo01,Did Not Play,1.48033,1,opponent,3,4,,
2025,IND,bradlto01,Did Not Play,0.276221,1,opponent,4,1,,
2025,IND,jacksis01,Did Not Dress,0.98135,1,opponent,4,1,,
2025,OKC,willija07,Did Not Play,0.816656,1,winner,4,1,,
2025,IND,bradlto01,Did Not Play,0.276221,1,opponent,4,2,,
2025,IND,jacksis01,Did Not Dress,0.98135,1,opponent,4,2,,
2025,IND,bradlto01,Did Not Play,0.276221,1,opponent,4,3,,
2025,IND,jacksis01,Did Not Dress,0.98135,1,opponent,4,3,,
2025,OKC,willija07,Did Not Play,0.816656,1,winner,4,4,,
2025,IND,bradlto01,Did Not Play,0.276221,1,opponent,4,4,,
2025,IND,jacksis01,Did Not Dress,0.98135,1,opponent,4,4,,
2025,IND,jacksis01,Did Not Dress,0.98135,1,opponent,4,5,,
2025,OKC,joeis01,Did Not Play,1.43138,1,winner,4,5,,
2025,OKC,willija07,Did Not Play,0.816656,1,winner,4,5,,
2025,IND,jacksis01,Did Not Dress,0.98135,1,opponent,4,6,,
2025,IND,jacksis01,Did Not Dress,0.98135,1,opponent,4,7,,
2025,OKC,joeis01,Did Not Play,1.43138,1,winner,4,7,,
2025,OKC,willija07,Did Not Play,0.816656,1,winner,4,7,,
2026,NYK,alvarjo01,Did Not Play,0.0482341,1,winner,1,1,,
2026,NYK,robinmi01,Did Not Dress,2.46566,1,winner,2,2,,
2026,PHI,embiijo01,Inactive,3.50797,1,opponent,2,2,,
2026,NYK,anunoog01,Inactive,3.06944,1,winner,2,3,,
2026,NYK,anunoog01,Inactive,3.06944,1,winner,2,4,,
2026,CLE,elliske01,Did Not Play,0.788921,1,opponent,3,3,,
2026,SAS,barneha02,Did Not Play,0.263414,1,opponent,4,3,,
2026,SAS,barneha02,Did Not Play,0.263414,1,opponent,4,4,,
2026,SAS,barneha02,Did Not Play,0.263414,1,opponent,4,5,,
2001,PHI,lynchge01,Low Minutes,1.2255,0.76,opponent,4,4,7.7,32.3
2001,PHI,lynchge01,Low Minutes,1.2255,0.82,opponent,4,5,5.7,32.3
2002,SAC,pollasc01,Low Minutes,2.16147,0.72,opponent,3,3,6.6,23.5
2003,PHO,outlabo01,Low Minutes,2.19511,0.89,opponent,1,3,2.53,22.5
2003,DAL,bradlsh01,Low Minutes,3.45066,0.73,opponent,3,2,5.88,21.4
2003,DAL,bradlsh01,Low Minutes,3.45066,0.81,opponent,3,3,4.05,21.4
2003,NJN,mutomdi01,Low Minutes,1.36351,0.71,opponent,4,1,6.13,21.4
2003,NJN,mutomdi01,Low Minutes,1.36351,0.68,opponent,4,5,6.9,21.4
2004,IND,fosteje01,Low Minutes,2.19748,0.87,opponent,3,4,3.05,23.9
2004,IND,fosteje01,Low Minutes,2.19748,0.85,opponent,3,5,3.57,23.9
2004,IND,tinslja01,Low Minutes,1.60286,0.87,opponent,3,6,3.53,26.5
2004,IND,fosteje01,Low Minutes,2.19748,0.90,opponent,3,6,2.37,23.9
2005,SAS,nestera01,Low Minutes,1.56682,0.95,winner,1,5,1.2,25.5
2005,SEA,allenra02,Low Minutes,3.10567,0.67,opponent,2,1,12.88,39.3
2005,SEA,radmavl01,Low Minutes,1.18052,0.67,opponent,2,1,9.63,29.5
2005,SAS,nestera01,Low Minutes,1.56682,0.95,winner,2,2,1.15,25.5
2005,SAS,nestera01,Low Minutes,1.56682,0.83,winner,2,3,4.42,25.5
2005,SAS,nestera01,Low Minutes,1.56682,0.83,winner,3,1,4.38,25.5
2005,SAS,nestera01,Low Minutes,1.56682,0.87,winner,3,2,3.32,25.5
2005,SAS,nestera01,Low Minutes,1.56682,0.91,winner,3,3,2.4,25.5
2005,SAS,nestera01,Low Minutes,1.56682,0.98,winner,4,1,0.58,25.5
2005,SAS,nestera01,Low Minutes,1.56682,0.87,winner,4,2,3.43,25.5
2005,SAS,nestera01,Low Minutes,1.56682,0.70,winner,4,3,7.63,25.5
2006,CHI,chandty01,Low Minutes,1.47142,0.82,opponent,1,5,4.88,26.8
2006,MIA,mournal01,Low Minutes,2.37347,0.81,winner,1,6,3.72,20
2006,MIA,mournal01,Low Minutes,2.37347,0.66,winner,2,1,6.73,20
2006,MIA,mournal01,Low Minutes,2.37347,0.66,winner,3,3,6.75,20
2006,MIA,mournal01,Low Minutes,2.37347,0.73,winner,4,1,5.33,20
2006,MIA,mournal01,Low Minutes,2.37347,0.79,winner,4,5,4.18,20
2010,BOS,perkike01,Low Minutes,1.464,0.76,opponent,4,6,6.5,27.6
2013,SAS,splitti01,Low Minutes,2.75002,0.67,opponent,4,6,8.22,24.7
2013,SAS,splitti01,Low Minutes,2.75002,0.83,opponent,4,7,4.28,24.7
2015,NOP,evansty01,Low Minutes,1.12058,0.66,opponent,1,1,11.57,34.1
2015,MEM,allento01,Low Minutes,2.34811,0.79,opponent,2,6,5.48,26.2
2015,GSW,bogutan01,Low Minutes,2.32297,0.88,winner,4,4,2.77,23.6
2018,HOU,mbahalu01,Low Minutes,1.65739,0.73,opponent,3,2,6.88,25.6
2019,GSW,couside01,Low Minutes,2.15872,0.69,opponent,4,1,8.07,25.7
2021,BRK,hardeja01,Low Minutes,4.9127,0.98,opponent,2,1,0.72,36.6
2022,MEM,brookdi01,Low Minutes,1.14404,0.90,opponent,2,2,2.87,27.7
2022,MEM,adamsst01,Low Minutes,1.99079,0.79,opponent,2,3,5.62,26.3
2022,GSW,porteot01,Low Minutes,2.32677,0.69,winner,3,3,6.82,22.2
2024,BOS,pritcpa01,Low Minutes,1.07974,0.94,winner,4,5,1.42,22.3
2025,OKC,wiggiaa01,Low Minutes,1.57621,0.68,winner,1,2,7.43,22.9
2025,OKC,wiggiaa01,Low Minutes,1.57621,0.71,winner,1,3,6.55,22.9
2025,OKC,joeis01,Low Minutes,1.43138,0.85,winner,2,3,3.17,21.7
2025,OKC,joeis01,Low Minutes,1.43138,0.76,winner,2,5,5.23,21.7
2025,OKC,joeis01,Low Minutes,1.43138,0.84,winner,2,7,3.55,21.7
2025,OKC,joeis01,Low Minutes,1.43138,0.86,winner,3,2,3.03,21.7
2025,OKC,joeis01,Low Minutes,1.43138,0.75,winner,3,5,5.53,21.7
2025,OKC,joeis01,Low Minutes,1.43138,0.70,winner,4,2,6.45,21.7
2025,OKC,joeis01,Low Minutes,1.43138,0.81,winner,4,3,4.22,21.7
2025,OKC,joeis01,Low Minutes,1.43138,0.79,winner,4,4,4.55,21.7
2025,IND,halibty01,Low Minutes,2.48919,0.79,opponent,4,7,7.08,33.6
