season,team,bbrID,reason,dpm,relation,round,game
2018,GSW,belljo01,Did Not Play,0.21,winner,1,5
2018,GSW,pachuza01,Did Not Play,0.99,winner,1,5
2018,SAS,leonaka01,Inactive,6.11,opponent,1,5
2018,GSW,curryst01,Inactive,7.15,winner,1,5
2018,CLE,hillge01,Inactive,1.27,other,1,5
2018,HOU,mbahalu01,Inactive,0.83,other,1,5
2018,UTA,sefolth01,Inactive,1.36,other,1,5
2018,OKC,roberan03,Inactive,2.5,other,1,5
2018,TOR,noguelu01,Did Not Play,1.35,other,1,5
2018,WAS,mcculch01,Inactive,0.21,other,1,5
2018,TOR,vanvlfr01,Inactive,1.39,other,1,5
2018,BOS,haywago01,Inactive,0.72,other,1,6
2018,BOS,irvinky01,Inactive,3.19,other,1,6
2018,MIL,hensojo01,Inactive,0.65,other,1,6
2018,CLE,hillge01,Inactive,1.27,other,1,6
2018,UTA,udohek01,Did Not Play,0.03,other,1,6
2018,OKC,roberan03,Inactive,2.5,other,1,6
2018,UTA,sefolth01,Inactive,1.36,other,1,6
2018,TOR,noguelu01,Did Not Play,1.35,other,1,6
2018,WAS,mcculch01,Did Not Play,0.21,other,1,6
2018,WAS,porteot01,Inactive,2.96,other,1,6
2018,MIL,hensojo01,Inactive,0.65,other,1,7
2018,BOS,haywago01,Inactive,0.72,other,1,7
2018,BOS,irvinky01,Inactive,3.19,other,1,7
2018,GSW,pachuza01,Did Not Play,0.99,winner,2,1
2018,NOP,couside01,Inactive,3.09,opponent,2,1
2018,GSW,curryst01,Inactive,7.15,winner,2,1
2018,UTA,rubiori01,Inactive,3.11,other,2,1
2018,UTA,sefolth01,Inactive,1.36,other,2,1
2018,BOS,brownja02,Did Not Dress,0.57,other,2,1
2018,BOS,haywago01,Inactive,0.72,other,2,1
2018,BOS,irvinky01,Inactive,3.19,other,2,1
2018,GSW,belljo01,Did Not Play,0.21,winner,2,2
2018,GSW,pachuza01,Did Not Play,0.99,winner,2,2
2018,NOP,couside01,Inactive,3.09,opponent,2,2
2018,CLE,nancela02,Did Not Play,1.99,other,2,1
2018,TOR,noguelu01,Did Not Play,1.35,other,2,1
2018,UTA,udohek01,Did Not Play,0.03,other,2,2
2018,UTA,rubiori01,Inactive,3.11,other,2,2
2018,UTA,sefolth01,Inactive,1.36,other,2,2
2018,BOS,haywago01,Inactive,0.72,other,2,2
2018,BOS,irvinky01,Inactive,3.19,other,2,2
2018,NOP,couside01,Inactive,3.09,opponent,2,3
2018,UTA,rubiori01,Inactive,3.11,other,2,3
2018,UTA,sefolth01,Inactive,1.36,other,2,3
2018,TOR,noguelu01,Did Not Play,1.35,other,2,3
2018,TOR,poeltja01,Did Not Play,0.65,other,2,3
2018,CLE,nancela02,Did Not Play,1.99,other,2,3
2018,BOS,haywago01,Inactive,0.72,other,2,3
2018,BOS,irvinky01,Inactive,3.19,other,2,3
2018,NOP,couside01,Inactive,3.09,opponent,2,4
2018,HOU,anderry01,Did Not Play,0.57,other,2,4
2018,UTA,udohek01,Did Not Play,0.03,other,2,4
2018,UTA,rubiori01,Inactive,3.11,other,2,4
2018,UTA,sefolth01,Inactive,1.36,other,2,4
2018,PHI,johnsam01,Did Not Play,0.83,other,2,4
2018,BOS,haywago01,Inactive,0.72,other,2,4
2018,BOS,irvinky01,Inactive,3.19,other,2,4
2018,GSW,pachuza01,Did Not Play,0.99,winner,2,5
2018,NOP,couside01,Inactive,3.09,opponent,2,5
2018,UTA,udohek01,Did Not Play,0.03,other,2,5
2018,HOU,anderry01,Did Not Play,0.57,other,2,5
2018,UTA,rubiori01,Inactive,3.11,other,2,5
2018,UTA,sefolth01,Inactive,1.36,other,2,5
2018,PHI,johnsam01,Did Not Play,0.83,other,2,5
2018,BOS,haywago01,Inactive,0.72,other,2,5
2018,BOS,irvinky01,Inactive,3.19,other,2,5
2018,BOS,haywago01,Inactive,0.72,other,3,1
2018,BOS,irvinky01,Inactive,3.19,other,3,1
2018,GSW,belljo01,Did Not Play,0.21,winner,3,1
2018,GSW,pachuza01,Did Not Play,0.99,winner,3,1
2018,BOS,haywago01,Inactive,0.72,other,3,2
2018,BOS,irvinky01,Inactive,3.19,other,3,2
2018,HOU,hilarne01,Did Not Play,1.88,opponent,3,2
2018,BOS,haywago01,Inactive,0.72,other,3,3
2018,BOS,irvinky01,Inactive,3.19,other,3,3
2018,HOU,hilarne01,Did Not Play,1.88,opponent,3,3
2018,BOS,haywago01,Inactive,0.72,other,3,4
2018,BOS,irvinky01,Inactive,3.19,other,3,4
2018,HOU,anderry01,Did Not Play,0.57,opponent,3,4
2018,HOU,hilarne01,Did Not Play,1.88,opponent,3,4
2018,HOU,mbahalu01,Did Not Play,0.83,opponent,3,4
2018,GSW,pachuza01,Did Not Play,0.99,winner,3,4
2018,GSW,iguodan01,Inactive,2.01,winner,3,4
2018,BOS,haywago01,Inactive,0.72,other,3,5
2018,BOS,irvinky01,Inactive,3.19,other,3,5
2018,GSW,pachuza01,Did Not Play,0.99,winner,3,5
2018,HOU,anderry01,Did Not Play,0.57,opponent,3,5
2018,HOU,hilarne01,Did Not Play,1.88,opponent,3,5
2018,HOU,mbahalu01,Did Not Play,0.83,opponent,3,5
2018,GSW,iguodan01,Inactive,2.01,winner,3,5
2018,BOS,haywago01,Inactive,0.72,other,3,6
2018,BOS,irvinky01,Inactive,3.19,other,3,6
2018,HOU,hilarne01,Did Not Play,1.88,opponent,3,6
2018,HOU,paulch01,Did Not Play,6.86,opponent,3,6
2018,GSW,iguodan01,Inactive,2.01,winner,3,6
2018,CLE,loveke01,Inactive,1.23,other,3,7
2018,BOS,haywago01,Inactive,0.72,other,3,7
2018,BOS,irvinky01,Inactive,3.19,other,3,7
2018,GSW,pachuza01,Did Not Play,0.99,winner,3,7
2018,HOU,hilarne01,Did Not Play,1.88,opponent,3,7
2018,HOU,mbahalu01,Did Not Play,0.83,opponent,3,7
2018,HOU,paulch01,Did Not Play,6.86,opponent,3,7
2018,GSW,iguodan01,Inactive,2.01,winner,3,7
2018,GSW,pachuza01,Did Not Play,0.99,winner,4,1
2018,GSW,iguodan01,Inactive,2.01,winner,4,1
2018,GSW,iguodan01,Inactive,2.01,winner,4,2
2018,GSW,pachuza01,Did Not Play,0.99,winner,4,3
2019,SAS,murrade01,Inactive,1.33,other,1,1
2019,BRK,napiesh01,Did Not Play,0.44,other,1,1
2019,BRK,crabbal01,Inactive,0.18,other,1,1
2019,IND,oladivi01,Inactive,3.78,other,1,1
2019,BOS,smartma01,Inactive,0.91,other,1,1
2019,HOU,hilarne01,Did Not Play,0.97,other,1,1
2019,MIL,brogdma01,Did Not Play,0.5,other,1,1
2019,DET,griffbl01,Inactive,2.81,other,1,1
2019,OKC,roberan03,Inactive,2.93,other,1,1
2019,POR,nurkiju01,Inactive,2.53,other,1,1
2019,BRK,crabbal01,Inactive,0.18,other,1,2
2019,BRK,dudleja01,Inactive,0.12,other,1,2
2019,SAS,murrade01,Inactive,1.33,other,1,2
2019,OKC,roberan03,Inactive,2.93,other,1,2
2019,POR,nurkiju01,Inactive,2.53,other,1,2
2019,IND,oladivi01,Inactive,3.78,other,1,2
2019,BOS,smartma01,Inactive,0.91,other,1,2
2019,HOU,hilarne01,Did Not Play,0.97,other,1,2
2019,MIL,brogdma01,Did Not Play,0.5,other,1,2
2019,DET,griffbl01,Inactive,2.81,other,1,2
2019,PHI,embiijo01,Did Not Dress,5.09,other,1,3
2019,BRK,crabbal01,Inactive,0.18,other,1,3
2019,GSW,couside01,Inactive,1.51,other,1,3
2019,SAS,murrade01,Inactive,1.33,other,1,3
2019,BOS,smartma01,Inactive,0.91,other,1,3
2019,IND,oladivi01,Inactive,3.78,other,1,3
2019,POR,nurkiju01,Inactive,2.53,other,1,3
2019,OKC,roberan03,Inactive,2.93,other,1,3
2019,BRK,napiesh01,Did Not Play,0.44,other,1,4
2019,BRK,crabbal01,Inactive,0.18,other,1,4
2019,BRK,davised01,Inactive,1,other,1,4
2019,MIL,brogdma01,Did Not Play,0.5,other,1,3
2019,SAS,murrade01,Inactive,1.33,other,1,4
2019,HOU,hilarne01,Did Not Play,0.97,other,1,3
2019,UTA,sefolth01,Did Not Play,1.51,other,1,3
2019,BOS,smartma01,Inactive,0.91,other,1,4
2019,IND,oladivi01,Inactive,3.78,other,1,4
2019,GSW,couside01,Inactive,1.51,other,1,4
2019,POR,nurkiju01,Inactive,2.53,other,1,4
2019,OKC,roberan03,Inactive,2.93,other,1,4
2019,MIL,brogdma01,Did Not Play,0.5,other,1,4
2019,HOU,hilarne01,Did Not Play,0.97,other,1,4
2019,SAS,murrade01,Inactive,1.33,other,1,5
2019,BRK,crabbal01,Inactive,0.18,other,1,5
2019,BRK,davised01,Inactive,1,other,1,5
2019,OKC,roberan03,Inactive,2.93,other,1,5
2019,POR,nurkiju01,Inactive,2.53,other,1,5
2019,GSW,couside01,Inactive,1.51,other,1,5
2019,SAS,bertada01,Did Not Play,0.52,other,1,6
2019,SAS,murrade01,Inactive,1.33,other,1,6
2019,GSW,couside01,Inactive,1.51,other,1,6
2019,SAS,bertada01,Did Not Play,0.52,other,1,7
2019,SAS,murrade01,Inactive,1.33,other,1,7
2019,HOU,farieke01,Did Not Play,0.56,other,2,1
2019,GSW,couside01,Inactive,1.51,other,2,1
2019,MIL,brogdma01,Did Not Play,0.5,other,2,1
2019,BOS,smartma01,Inactive,0.91,other,2,1
2019,POR,nurkiju01,Inactive,2.53,other,2,1
2019,GSW,couside01,Inactive,1.51,other,2,2
2019,MIL,brogdma01,Did Not Play,0.5,other,2,2
2019,BOS,smartma01,Inactive,0.91,other,2,2
2019,POR,nurkiju01,Inactive,2.53,other,2,2
2019,MIL,brogdma01,Did Not Play,0.5,other,2,3
2019,BOS,smartma01,Inactive,0.91,other,2,3
2019,POR,nurkiju01,Inactive,2.53,other,2,3
2019,HOU,farieke01,Did Not Play,0.56,other,2,3
2019,GSW,couside01,Inactive,1.51,other,2,3
2019,POR,nurkiju01,Inactive,2.53,other,2,4
2019,MIL,brogdma01,Did Not Play,0.5,other,2,4
2019,HOU,farieke01,Did Not Play,0.56,other,2,4
2019,GSW,couside01,Inactive,1.51,other,2,4
2019,POR,nurkiju01,Inactive,2.53,other,2,5
2019,HOU,farieke01,Inactive,0.56,other,2,5
2019,GSW,couside01,Inactive,1.51,other,2,5
2019,POR,nurkiju01,Inactive,2.53,other,2,6
2019,HOU,farieke01,Did Not Play,0.56,other,2,6
2019,GSW,couside01,Inactive,1.51,other,2,6
2019,GSW,duranke01,Inactive,4.53,other,2,6
2019,POR,nurkiju01,Inactive,2.53,other,2,7
2019,PHI,marjabo01,Did Not Play,1.42,opponent,2,7
2019,POR,nurkiju01,Inactive,2.53,other,3,1
2019,GSW,couside01,Inactive,1.51,other,3,1
2019,GSW,duranke01,Inactive,4.53,other,3,1
2019,POR,nurkiju01,Inactive,2.53,other,3,2
2019,GSW,couside01,Inactive,1.51,other,3,2
2019,GSW,duranke01,Inactive,4.53,other,3,2
2019,GSW,couside01,Inactive,1.51,other,3,3
2019,GSW,duranke01,Inactive,4.53,other,3,3
2019,POR,nurkiju01,Inactive,2.53,other,3,3
2019,GSW,couside01,Inactive,1.51,other,3,4
2019,GSW,duranke01,Inactive,4.53,other,3,4
2019,GSW,iguodan01,Inactive,2.55,other,3,4
2019,POR,nurkiju01,Inactive,2.53,other,3,4
2019,MIL,mirotni01,Did Not Play,0.42,opponent,3,6
2019,GSW,duranke01,Inactive,4.53,opponent,4,1
2019,GSW,duranke01,Inactive,4.53,opponent,4,2
2019,GSW,thompkl01,Did Not Play,1.12,opponent,4,3
2019,GSW,duranke01,Inactive,4.53,opponent,4,3
2019,GSW,looneke01,Inactive,1.99,opponent,4,3
2019,GSW,duranke01,Inactive,4.53,opponent,4,4
2019,GSW,duranke01,Inactive,4.53,opponent,4,6
2020,PHI,simmobe01,Inactive,0.85,other,1,1
2020,UTA,conlemi01,Inactive,0.78,other,1,1
2020,DEN,harriga01,Inactive,0.26,other,1,1
2020,DAL,poweldw01,Inactive,1.87,other,1,1
2020,HOU,westbru01,Inactive,2.4,other,1,1
2020,IND,sabondo01,Inactive,1.02,other,1,1
2020,ORL,aminual01,Inactive,0.5,other,1,1
2020,ORL,cartemi01,Inactive,0.88,other,1,1
2020,ORL,gordoaa01,Inactive,0.96,other,1,1
2020,ORL,isaacjo01,Inactive,1.58,other,1,1
2020,PHI,simmobe01,Inactive,0.85,other,1,2
2020,BOS,haywago01,Inactive,2.21,other,1,2
2020,UTA,conlemi01,Inactive,0.78,other,1,2
2020,DEN,harriga01,Inactive,0.26,other,1,2
2020,DAL,poweldw01,Inactive,1.87,other,1,2
2020,LAC,beverpa01,Inactive,1.55,other,1,2
2020,OKC,roberan03,Did Not Play,2.04,other,1,2
2020,HOU,westbru01,Inactive,2.4,other,1,2
2020,IND,sabondo01,Inactive,1.02,other,1,2
2020,ORL,cartemi01,Inactive,0.88,other,1,2
2020,ORL,gordoaa01,Inactive,0.96,other,1,2
2020,ORL,isaacjo01,Inactive,1.58,other,1,2
2020,TOR,holliro01,Inactive,0.29,other,1,3
2020,LAC,beverpa01,Inactive,1.55,other,1,3
2020,DAL,poweldw01,Inactive,1.87,other,1,3
2020,BOS,williro04,Did Not Play,0.69,other,1,3
2020,BOS,haywago01,Inactive,2.21,other,1,3
2020,PHI,simmobe01,Inactive,0.85,other,1,3
2020,DEN,harriga01,Inactive,0.26,other,1,3
2020,IND,sabondo01,Inactive,1.02,other,1,3
2020,OKC,roberan03,Did Not Play,2.04,other,1,3
2020,HOU,westbru01,Inactive,2.4,other,1,3
2020,ORL,cartemi01,Inactive,0.88,other,1,3
2020,ORL,gordoaa01,Inactive,0.96,other,1,3
2020,ORL,isaacjo01,Inactive,1.58,other,1,3
2020,DAL,porzikr01,Did Not Play,2.46,other,1,4
2020,LAC,beverpa01,Inactive,1.55,other,1,4
2020,DAL,poweldw01,Inactive,1.87,other,1,4
2020,BOS,haywago01,Inactive,2.21,other,1,4
2020,PHI,simmobe01,Inactive,0.85,other,1,4
2020,DEN,harriga01,Inactive,0.26,other,1,4
2020,IND,sabondo01,Inactive,1.02,other,1,4
2020,OKC,roberan03,Did Not Play,2.04,other,1,4
2020,HOU,westbru01,Inactive,2.4,other,1,4
2020,ORL,isaacjo01,Not With Team,1.58,other,1,4
2020,ORL,cartemi01,Inactive,0.88,other,1,4
2020,ORL,gordoaa01,Inactive,0.96,other,1,4
2020,DEN,harriga01,Inactive,0.26,other,1,5
2020,DAL,porzikr01,Inactive,2.46,other,1,5
2020,DAL,poweldw01,Inactive,1.87,other,1,5
2020,LAC,beverpa01,Inactive,1.55,other,1,5
2020,OKC,roberan03,Did Not Play,2.04,other,1,5
2020,POR,lillada01,Inactive,4.34,opponent,1,5
2020,ORL,cartemi01,Inactive,0.88,other,1,5
2020,ORL,gordoaa01,Inactive,0.96,other,1,5
2020,ORL,isaacjo01,Inactive,1.58,other,1,5
2020,LAC,beverpa01,Inactive,1.55,other,1,6
2020,DAL,porzikr01,Inactive,2.46,other,1,6
2020,DAL,poweldw01,Inactive,1.87,other,1,6
2020,BOS,kanteen01,Did Not Play,0.26,other,2,1
2020,BOS,haywago01,Inactive,2.21,other,2,1
2020,MIA,jonesde02,Did Not Play,0.7,other,2,1
2020,MIL,bledser01,Inactive,3.42,other,2,1
2020,OKC,roberan03,Did Not Play,2.04,other,1,6
2020,BOS,kanteen01,Did Not Play,0.26,other,2,2
2020,TOR,holliro01,Did Not Play,0.29,other,2,2
2020,BOS,haywago01,Inactive,2.21,other,2,2
2020,OKC,roberan03,Did Not Play,2.04,other,1,7
2020,HOU,mclembe01,Did Not Play,0.23,other,1,7
2020,TOR,holliro01,Did Not Play,0.29,other,2,3
2020,BOS,haywago01,Inactive,2.21,other,2,3
2020,MIA,olynyke01,Inactive,0.51,other,2,3
2020,TOR,holliro01,Did Not Play,0.29,other,2,4
2020,BOS,kanteen01,Did Not Play,0.26,other,2,4
2020,BOS,haywago01,Inactive,2.21,other,2,4
2020,BOS,haywago01,Inactive,2.21,other,2,5
2020,MIA,jonesde02,Did Not Play,0.7,other,2,5
2020,MIL,antetgi01,Inactive,6.78,other,2,5
2020,TOR,holliro01,Did Not Play,0.29,other,2,6
2020,BOS,kanteen01,Did Not Play,0.26,other,2,6
2020,BOS,haywago01,Inactive,2.21,other,2,6
2020,LAL,mcgeeja01,Did Not Play,0.05,winner,2,4
2020,LAC,jacksre01,Did Not Play,0.34,other,2,5
2020,BOS,kanteen01,Did Not Play,0.26,other,2,7
2020,TOR,holliro01,Did Not Play,0.29,other,2,7
2020,BOS,haywago01,Inactive,2.21,other,2,7
2020,BOS,haywago01,Inactive,2.21,other,3,1
2020,BOS,williro04,Did Not Play,0.69,other,3,2
2020,BOS,haywago01,Inactive,2.21,other,3,2
2020,BOS,williro04,Did Not Play,0.69,other,3,3
2020,BOS,kanteen01,Did Not Play,0.26,other,3,4
2020,MIA,jonesde02,Did Not Play,0.7,other,3,4
2020,MIA,olynyke01,Did Not Play,0.51,other,3,4
2020,BOS,williro04,Did Not Play,0.69,other,3,5
2020,MIA,jonesde02,Did Not Play,0.7,other,3,6
2020,MIA,olynyke01,Did Not Play,0.51,other,3,6
2020,LAL,mcgeeja01,Did Not Play,0.05,winner,4,1
2020,MIA,adebaba01,Did Not Play,1.94,opponent,4,2
2020,LAL,mcgeeja01,Did Not Play,0.05,winner,4,2
2020,MIA,dragigo01,Inactive,1.02,opponent,4,2
2020,LAL,mcgeeja01,Did Not Play,0.05,winner,4,3
2020,MIA,adebaba01,Did Not Play,1.94,opponent,4,3
2020,MIA,dragigo01,Inactive,1.02,opponent,4,3
2020,LAL,mcgeeja01,Did Not Play,0.05,winner,4,4
2020,MIA,jonesde02,Did Not Play,0.7,opponent,4,4
2020,MIA,dragigo01,Inactive,1.02,opponent,4,4
2020,MIA,jonesde02,Did Not Play,0.7,opponent,4,5
2020,MIA,olynyke01,Did Not Play,0.51,opponent,4,5
2020,LAL,mcgeeja01,Did Not Play,0.05,winner,4,5
2020,MIA,dragigo01,Inactive,1.02,opponent,4,5
2020,LAL,mcgeeja01,Inactive,0.05,winner,4,6
2021,BOS,kornelu01,Did Not Play,0.47,other,1,1
2021,BOS,brownja02,Inactive,2.34,other,1,1
2021,BRK,dinwisp01,Inactive,0.54,other,1,1
2021,DEN,murraja01,Inactive,1.92,other,1,1
2021,DAL,marjabo01,Did Not Play,0.21,other,1,1
2021,NYK,robinmi01,Inactive,1.24,other,1,1
2021,WAS,bongais01,Did Not Play,0.05,other,1,1
2021,WAS,bryanth01,Inactive,0.22,other,1,1
2021,PHO,carteje01,Did Not Play,0.52,other,1,1
2021,MEM,clarkbr01,Did Not Play,1.06,other,1,1
2021,MEM,konchjo01,Did Not Play,0.5,other,1,1
2021,UTA,mitchdo01,Inactive,3.25,other,1,1
2021,DEN,murraja01,Inactive,1.92,other,1,2
2021,BOS,brownja02,Inactive,2.34,other,1,2
2021,BRK,dinwisp01,Inactive,0.54,other,1,2
2021,DAL,marjabo01,Did Not Play,0.21,other,1,2
2021,PHO,carteje01,Did Not Play,0.52,other,1,2
2021,NYK,robinmi01,Inactive,1.24,other,1,2
2021,WAS,bryanth01,Inactive,0.22,other,1,2
2021,MEM,clarkbr01,Did Not Play,1.06,other,1,2
2021,MEM,konchjo01,Did Not Play,0.5,other,1,2
2021,PHO,carteje01,Did Not Play,0.52,other,1,3
2021,DEN,murraja01,Inactive,1.92,other,1,3
2021,NYK,robinmi01,Inactive,1.24,other,1,3
2021,BOS,kornelu01,Did Not Play,0.47,other,1,3
2021,BOS,parkeja01,Did Not Play,0.13,other,1,3
2021,BOS,watertr01,Did Not Play,0.04,other,1,3
2021,BRK,dinwisp01,Inactive,0.54,other,1,3
2021,BOS,brownja02,Inactive,2.34,other,1,3
2021,DAL,marjabo01,Did Not Play,0.21,other,1,3
2021,LAC,ibakase01,Inactive,1.21,other,1,3
2021,MEM,konchjo01,Did Not Play,0.5,other,1,3
2021,MIL,divindo01,Inactive,0.49,winner,1,4
2021,DEN,murraja01,Inactive,1.92,other,1,4
2021,WAS,bryanth01,Inactive,0.22,other,1,3
2021,NYK,robinmi01,Inactive,1.24,other,1,4
2021,BRK,dinwisp01,Inactive,0.54,other,1,4
2021,BOS,brownja02,Inactive,2.34,other,1,4
2021,BOS,walkeke02,Inactive,2.28,other,1,4
2021,BOS,williro04,Inactive,1.9,other,1,4
2021,LAC,ibakase01,Inactive,1.21,other,1,4
2021,PHO,carteje01,Did Not Play,0.52,other,1,4
2021,LAL,caldwke01,Inactive,0.36,other,1,4
2021,MEM,clarkbr01,Did Not Play,1.06,other,1,4
2021,MEM,konchjo01,Did Not Play,0.5,other,1,4
2021,WAS,bryanth01,Inactive,0.22,other,1,4
2021,BOS,kornelu01,Did Not Play,0.47,other,1,5
2021,BOS,watertr01,Did Not Play,0.04,other,1,5
2021,BOS,brownja02,Inactive,2.34,other,1,5
2021,BOS,walkeke02,Inactive,2.28,other,1,5
2021,BOS,williro04,Inactive,1.9,other,1,5
2021,BRK,dinwisp01,Inactive,0.54,other,1,5
2021,DEN,murraja01,Inactive,1.92,other,1,5
2021,LAL,davisan02,Did Not Dress,3.77,other,1,5
2021,LAC,ibakase01,Inactive,1.21,other,1,5
2021,NYK,robinmi01,Inactive,1.24,other,1,5
2021,WAS,bertada01,Inactive,0.54,other,1,5
2021,WAS,bryanth01,Inactive,0.22,other,1,5
2021,PHI,embiijo01,Inactive,5.98,other,1,5
2021,LAL,drumman01,Did Not Play,0.55,other,1,6
2021,POR,kanteen01,Did Not Play,0.85,other,1,6
2021,DEN,murraja01,Inactive,1.92,other,1,6
2021,LAC,beverpa01,Did Not Play,1.74,other,1,6
2021,LAC,ibakase01,Inactive,1.21,other,1,6
2021,MIL,divindo01,Inactive,0.49,winner,2,1
2021,BRK,dinwisp01,Inactive,0.54,opponent,2,1
2021,DAL,caulewi01,Did Not Play,1.33,other,1,7
2021,LAC,beverpa01,Did Not Play,1.74,other,1,7
2021,LAC,ibakase01,Inactive,1.21,other,1,7
2021,MIL,divindo01,Inactive,0.49,winner,2,2
2021,BRK,dinwisp01,Inactive,0.54,opponent,2,2
2021,BRK,hardeja01,Inactive,4.9,opponent,2,2
2021,DEN,murraja01,Inactive,1.92,other,2,1
2021,LAC,ibakase01,Inactive,1.21,other,2,1
2021,UTA,conlemi01,Inactive,3.43,other,2,1
2021,DEN,murraja01,Inactive,1.92,other,2,2
2021,BRK,dinwisp01,Inactive,0.54,opponent,2,3
2021,BRK,hardeja01,Inactive,4.9,opponent,2,3
2021,MIL,divindo01,Inactive,0.49,winner,2,3
2021,LAC,ibakase01,Inactive,1.21,other,2,2
2021,UTA,conlemi01,Inactive,3.43,other,2,2
2021,DEN,murraja01,Inactive,1.92,other,2,3
2021,UTA,conlemi01,Inactive,3.43,other,2,3
2021,LAC,ibakase01,Inactive,1.21,other,2,3
2021,PHO,carteje01,Did Not Play,0.52,other,2,4
2021,DEN,millspa01,Did Not Play,2.03,other,2,4
2021,DEN,murraja01,Inactive,1.92,other,2,4
2021,BRK,dinwisp01,Inactive,0.54,opponent,2,4
2021,BRK,hardeja01,Inactive,4.9,opponent,2,4
2021,MIL,divindo01,Inactive,0.49,winner,2,4
2021,PHI,greenda02,Inactive,2.23,other,2,4
2021,UTA,conlemi01,Inactive,3.43,other,2,4
2021,LAC,ibakase01,Inactive,1.21,other,2,4
2021,MIL,portibo01,Did Not Play,0.03,winner,2,5
2021,MIL,divindo01,Inactive,0.49,winner,2,5
2021,BRK,dinwisp01,Inactive,0.54,opponent,2,5
2021,BRK,irvinky01,Inactive,3.61,opponent,2,5
2021,PHI,greenda02,Inactive,2.23,other,2,5
2021,LAC,ibakase01,Inactive,1.21,other,2,5
2021,LAC,leonaka01,Inactive,6.56,other,2,5
2021,UTA,conlemi01,Inactive,3.43,other,2,5
2021,MIL,portibo01,Did Not Play,0.03,winner,2,6
2021,BRK,dinwisp01,Inactive,0.54,opponent,2,6
2021,BRK,irvinky01,Inactive,3.61,opponent,2,6
2021,MIL,divindo01,Inactive,0.49,winner,2,6
2021,PHI,greenda02,Inactive,2.23,other,2,6
2021,LAC,ibakase01,Inactive,1.21,other,2,6
2021,LAC,leonaka01,Inactive,6.56,other,2,6
2021,MIL,portibo01,Did Not Play,0.03,winner,2,7
2021,MIL,divindo01,Inactive,0.49,winner,2,7
2021,BRK,dinwisp01,Inactive,0.54,opponent,2,7
2021,BRK,irvinky01,Inactive,3.61,opponent,2,7
2021,PHI,greenda02,Inactive,2.23,other,2,7
2021,PHO,carteje01,Did Not Play,0.52,other,3,1
2021,LAC,ibakase01,Inactive,1.21,other,3,1
2021,LAC,leonaka01,Inactive,6.56,other,3,1
2021,PHO,paulch01,Inactive,4.27,other,3,1
2021,PHO,carteje01,Did Not Play,0.52,other,3,2
2021,LAC,ibakase01,Inactive,1.21,other,3,2
2021,LAC,leonaka01,Inactive,6.56,other,3,2
2021,PHO,paulch01,Inactive,4.27,other,3,2
2021,MIL,divindo01,Inactive,0.49,winner,3,1
2021,LAC,ibakase01,Inactive,1.21,other,3,3
2021,LAC,leonaka01,Inactive,6.56,other,3,3
2021,MIL,divindo01,Inactive,0.49,winner,3,2
2021,PHO,carteje01,Did Not Play,0.52,other,3,4
2021,LAC,ibakase01,Inactive,1.21,other,3,4
2021,LAC,leonaka01,Inactive,6.56,other,3,4
2021,MIL,divindo01,Inactive,0.49,winner,3,3
2021,PHO,carteje01,Did Not Play,0.52,other,3,5
2021,LAC,ibakase01,Inactive,1.21,other,3,5
2021,LAC,leonaka01,Inactive,6.56,other,3,5
2021,LAC,zubaciv01,Inactive,1.17,other,3,5
2021,ATL,youngtr01,Did Not Dress,2.82,opponent,3,4
2021,MIL,divindo01,Inactive,0.49,winner,3,4
2021,PHO,johnsca02,Inactive,0.35,other,3,6
2021,LAC,ibakase01,Inactive,1.21,other,3,6
2021,LAC,leonaka01,Inactive,6.56,other,3,6
2021,LAC,zubaciv01,Inactive,1.17,other,3,6
2021,ATL,youngtr01,Did Not Play,2.82,opponent,3,5
2021,MIL,antetgi01,Inactive,7.31,winner,3,5
2021,MIL,divindo01,Inactive,0.49,winner,3,5
2021,MIL,antetgi01,Inactive,7.31,winner,3,6
2021,MIL,divindo01,Inactive,0.49,winner,3,6
2021,PHO,carteje01,Did Not Play,0.52,opponent,4,1
2021,MIL,divindo01,Inactive,0.49,winner,4,1
2021,PHO,carteje01,Did Not Play,0.52,opponent,4,2
2021,MIL,divindo01,Inactive,0.49,winner,4,2
2021,PHO,carteje01,Did Not Play,0.52,opponent,4,3
2021,MIL,divindo01,Inactive,0.49,winner,4,3
2021,PHO,carteje01,Did Not Play,0.52,opponent,4,4
2021,MIL,divindo01,Inactive,0.49,winner,4,4
2021,PHO,carteje01,Did Not Play,0.52,opponent,4,5
2021,MIL,divindo01,Inactive,0.49,winner,4,5
2021,PHO,carteje01,Did Not Play,0.52,opponent,4,6
2021,MIL,divindo01,Inactive,0.49,winner,4,6
2022,DAL,doncilu01,Inactive,3.28,other,1,1
2022,DAL,hardati02,Inactive,0.11,other,1,1
2022,DEN,murraja01,Inactive,1.33,opponent,1,1
2022,DEN,portemi01,Inactive,1.47,opponent,1,1
2022,MIN,okogijo01,Did Not Play,0.27,other,1,1
2022,MEM,konchjo01,Did Not Play,0.25,other,1,1
2022,BRK,simmobe01,Inactive,1.59,other,1,1
2022,BOS,williro04,Inactive,2.8,other,1,1
2022,ATL,capelca01,Inactive,1.91,other,1,1
2022,CHI,bradlto01,Did Not Play,0.14,other,1,1
2022,CHI,balllo01,Inactive,0.54,other,1,1
2022,MIL,hillge01,Inactive,0.32,other,1,1
